title,critic_score,user_score,platform,release_date,url
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/the-legend-of-zelda-ocarina-of-time/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/soulcalibur/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/grand-theft-auto-iv/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/super-mario-galaxy/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/super-mario-galaxy-2/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/the-legend-of-zelda-breath-of-the-wild/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/perfect-dark-2000/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/tony-hawks-pro-skater-3/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/red-dead-redemption-2/
,N/A,N/A,N/A,N/A,https://www.metacritic.com/game/grand-theft-auto-v/
